Seconds,SmallBurner_Low_1,SmallBurner_Low_2,SmallBurner_Med_1,SmallBurner_Med_2,SmallBurner_High_1,SmallBurner_High_2,LargeBurner_Low_2,H1_AllBurners_High,AllBurners_High_2,WarmingZone_1,WarmingZone_2,Oven_Preheat_1,Oven_325F_1,Oven_350F_1,Oven_350F_Convect_1,Oven_Broil_1
159.4,0,0,1.14754,0,1.13967,1.1657,0,8.06292,8.06981,0.0969748,0.0999114,3.46733,3.36884,3.3846,3.37114,3.43385
159.6,0,0,1.14558,0,1.13999,1.16635,0,8.06325,8.07079,0.0976314,0.100896,3.46733,3.3695,3.38526,3.37246,3.43056
159.8,0,0,1.14393,0,1.13967,1.16668,0,8.0603,8.07309,0.0973031,0.101224,3.46766,3.3695,3.38362,3.3741,3.42859
160,0,0,1.14196,0,1.13934,1.16668,0,8.05964,8.079,0.0959899,0.100896,3.46865,3.36884,3.38132,3.37377,3.43089
160.2,0,0,1.14196,0,1.14032,1.16635,0,8.05898,8.07867,0.0963182,0.100896,3.46799,3.36852,3.37541,3.37508,3.42925
160.4,0,0,1.14196,0,1.14098,1.16767,0,8.06259,8.079,0.0963182,0.100568,3.46701,3.36786,3.37081,3.37672,3.43122
160.6,0,0,1.14032,0,1.14098,1.16668,0,8.06424,8.08031,0.0969748,0.100568,3.46865,3.3672,3.3695,3.37738,3.42991
160.8,0,0,1.13967,0,1.14164,1.16701,0.162276,8.06653,8.08425,0.0973031,0.100568,3.46832,3.36753,3.37344,3.37836,3.43155
161,0,0,1.13934,0,1.14131,1.16701,2.91027,8.06883,8.08852,0.0969748,0.100568,3.46733,3.36556,3.38001,3.37869,3.42859
161.2,0,0,1.13967,0,1.14295,1.16537,2.99397,8.06883,8.08918,0.0959899,0.100896,3.46668,3.36687,3.38165,3.38099,3.42761
161.4,0,0,1.13999,0,1.14328,1.16438,2.99101,8.06752,8.0918,0.0966465,0.101224,3.46471,3.36687,3.38427,3.3823,3.43024
161.6,0,0,1.14065,0,1.14328,1.16635,2.98117,8.06588,8.09508,0.0969748,0.10024,3.46405,3.36622,3.38624,3.38493,3.42827
161.8,0,0,1.13934,0,1.14328,1.16603,2.96935,8.06095,8.09738,0.0969748,0.101224,3.46241,3.36523,3.38624,3.38559,3.42859
162,0,0,1.13868,0,1.14393,1.16504,2.95786,8.05537,8.09869,0.0963182,0.100568,3.45847,3.3649,3.3846,3.38559,3.42827
162.2,0,0,1.13967,0,1.14295,1.16471,2.94572,8.05143,8.09738,0.0963182,0.0999114,3.46143,3.36655,3.38526,3.38789,3.42925
162.4,0,0,0.27984,0,1.14361,1.16504,2.93784,8.04913,8.09902,0.0976314,0.10024,3.46143,3.3672,3.38296,3.38789,3.42925
162.6,0,0,0.0126009,0,1.14426,1.16635,2.92931,8.04913,8.10099,0.0969748,0.100568,3.4634,3.36786,3.38132,3.38789,3.43253
162.8,0,0,0,0,1.14426,1.16537,2.92143,8.04979,8.10099,0.0976314,0.101224,3.4634,3.36786,3.38263,3.38657,3.43352
163,0,0,0,0,1.14492,1.16603,2.90961,8.0557,8.09607,0.0963182,0.100568,3.4611,3.36458,3.38395,3.38854,3.4345
163.2,0,0,0,0,1.14426,1.16603,0.586357,8.06161,8.0918,0.0973031,0.10024,3.45978,3.3649,3.38132,3.39084,3.43385
163.4,0,0,0,0,1.14492,1.1657,0.0359054,8.06588,8.09541,0.0966465,0.0999114,3.45913,3.36622,3.3846,3.39248,3.43352
163.6,0,0,0,0,1.14558,1.16504,0.0129288,8.06719,8.09705,0.0963182,0.10024,3.4588,3.36064,3.3846,3.39314,3.43483
163.8,0,0,0,0,1.14459,1.16537,0,8.07015,8.09574,0.0963182,0.100568,3.45913,3.35932,3.38329,3.39379,3.4345
164,0,0,0,0.0223649,1.14426,1.16537,0,8.06719,8.09246,0.0966465,0.10024,3.45781,3.3695,3.38165,3.39412,3.43385
164.2,0,0,0,1.15059,1.14426,1.16406,0,8.0685,8.09279,0.0959899,0.0999114,3.45814,3.37213,3.37771,3.39347,3.43779
164.4,0,0,0,1.18244,1.14459,1.16537,0,8.07113,8.09377,0.0963182,0.10024,3.45814,3.37246,3.37869,3.39379,3.4391
164.6,0,0,0,1.18179,1.14459,1.16603,0,8.07211,8.08589,0.0969748,0.0995831,3.45978,3.37311,3.37935,3.39379,3.43976
164.8,0,0,0,1.1808,1.14492,1.16471,0,8.07408,8.08852,0.0973031,0.100568,3.45913,3.37344,3.38165,3.39708,3.44238
165,0,0,0,1.17883,1.14426,1.1657,0,8.07737,8.09311,0.0963182,0.100568,3.45683,3.37147,3.38296,3.58158,3.44238
165.2,0,0,0,1.17785,1.14459,1.16438,0,8.07737,8.09574,0.0963182,0.10024,3.45749,3.37278,3.38165,3.49787,3.44337
165.4,0,0,0,1.1762,1.14558,1.1634,0,8.07671,8.09279,0.0963182,0.0999114,3.45519,3.37147,3.38198,3.49294,3.44567
165.6,0,0,0,1.17456,1.14558,1.16537,0,8.07967,8.09443,0.0969748,0.10024,3.45355,3.37246,3.38198,3.49064,3.44534
165.8,0,0,0,1.17423,1.14459,1.16504,0,8.08131,8.09508,0.0963182,0.100568,3.45387,3.37147,3.38132,3.48835,3.44993
166,0,0,0,1.17358,1.14459,1.16471,0,8.08426,8.09508,0.0956616,0.100568,3.45355,3.37213,3.38198,3.48572,3.44993
166.2,0,0,0,1.17259,1.14328,1.16373,0,8.08492,8.09279,0.0963182,0.101224,3.45256,3.37344,3.38033,3.48638,3.44993
166.4,0,0,0,1.17095,1.14426,1.1634,0,8.08328,8.09213,0.0959899,0.100568,3.4519,3.37311,3.37902,3.48572,3.44961
166.6,0,0,0,1.17128,1.14361,1.16406,0,8.08164,8.08918,0.0966465,0.100568,3.45322,3.3695,3.37902,3.4867,3.4519
166.8,0,0,0,1.17226,1.14492,1.16406,0,8.07868,8.08721,0.0969748,0.101224,3.45256,3.36983,3.37869,3.48638,3.45355
167,0,0,0,1.16898,1.14361,1.16504,0,8.07999,8.08524,0.0959899,0.101224,3.45289,3.36917,3.37705,3.48769,3.45781
167.2,0,0,0,1.17029,1.14361,1.16865,0,8.08459,8.08163,0.0956616,0.0999114,3.45256,3.36884,3.37081,3.48638,3.45978
167.4,0,0,0,1.17062,1.14361,1.1634,0,8.08689,8.08064,0.0956616,0.0999114,3.45158,3.3695,3.37016,3.48506,3.46011
167.6,0,0,0,1.17062,1.14459,1.1634,0,8.08787,8.08031,0.0963182,0.100568,3.45125,3.36917,3.36917,3.48342,3.4611
167.8,0,0,0,1.17161,1.14426,1.16307,0,8.08459,8.079,0.0963182,0.10024,3.45158,3.3672,3.3695,3.48309,3.46044
168,0,0,0,1.17095,1.14262,1.16209,0,8.07802,8.07572,0.0956616,0.101224,3.45092,3.36983,3.3695,3.48014,3.45913
168.2,0,0,0,1.16931,1.14262,1.16274,0,8.07638,8.07276,0.0956616,0.10024,3.45125,3.36917,3.37081,3.47817,3.45913
168.4,0,0,0,1.16964,1.14262,1.16176,0,8.07474,8.06981,0.0959899,0.101224,3.45355,3.36753,3.37114,3.47718,3.45946
168.6,0,0,0,1.16931,1.14196,1.16209,0,8.07573,8.06751,0.0956616,0.100568,3.45387,3.3695,3.3695,3.47718,3.45749
168.8,0,0,0,1.17029,1.14098,1.16044,0,8.07671,8.06784,0.0959899,0.100568,3.45355,3.37049,3.36917,3.4762,3.46241
169,0,0,0,1.16997,1.14032,1.15913,0,8.07835,8.06489,0.0953333,0.101224,3.45223,3.36753,3.3649,3.47587,3.4611
169.2,0,0,0,1.16832,1.14065,1.15946,0,8.08098,8.06062,0.0969748,0.10024,3.45289,3.3695,3.36261,3.47587,3.45913
169.4,0,0,0,1.17029,1.14196,1.1588,0,8.08886,8.05963,0.0966465,0.0999114,3.45387,3.37344,3.36162,3.4762,3.46175
169.6,0,0,0,1.16832,1.14098,1.15913,0,8.09542,8.05931,0.0963182,0.100568,3.45322,3.37213,3.36228,3.47554,3.46241
169.8,0,0,0,1.16865,1.14131,1.15913,0,8.09904,8.05898,0.0969748,0.101553,3.45158,3.37114,3.36228,3.47259,3.46372
170,0,0,0,0.166841,1.14164,1.16176,0,8.10166,8.05635,0.0959899,0.101224,3.4519,3.3695,3.36031,0.900661,3.46471
170.2,0,0,0,0,1.14131,1.1611,0,8.1033,8.04618,0.0959899,0.0999114,3.45059,3.36983,3.36096,0.0523256,3.46471
170.4,0,0,0,0,1.14098,1.16143,0,8.10199,8.04486,0.0969748,0.100896,3.44862,3.36884,3.36195,0,3.46602
170.6,0,0,0,0,1.14098,1.1611,0,8.10199,8.04257,0.0963182,0.100568,3.44862,3.36753,3.36293,0,3.46602
170.8,0,0,0,0,1.13967,1.16209,0,8.10494,8.04125,0.0963182,0.100896,3.44764,3.36819,3.36523,0,3.46733
171,0,0,0,0,1.13934,1.1611,0,8.10757,8.03699,0.0966465,0.100896,3.44731,3.36622,3.36523,0,3.46898
171.2,0,0,1.10749,0,1.13934,1.15979,0,8.1079,8.03305,0.0956616,0.10024,3.44698,3.36556,3.36425,0,3.4693
171.4,0,0,1.16888,0,1.13901,1.16077,0,8.10888,8.03042,0.0963182,0.0999114,3.44567,3.36786,3.36392,0,3.4693
171.6,0,0,1.16626,0,1.13967,1.1611,0,8.11151,8.02714,0.0969748,0.100896,3.44567,3.36556,3.36425,0,3.46865
171.8,0,0,1.16002,0,1.13901,1.16143,0,8.11512,8.02648,0.0956616,0.100568,3.44435,3.36458,3.36326,0,3.46668
172,0,0,1.15707,0,1.13934,1.16077,0,8.11545,8.02484,0.0963182,0.101224,3.45617,3.36458,3.36359,0,3.46307
172.2,0,0,1.15378,0,1.13901,1.1611,0,8.11841,8.02254,0.0959899,0.10024,3.39576,3.36425,3.36326,0,3.46274
172.4,0,0,1.15116,0,1.13999,1.16077,0,8.11939,8.02189,0.0969748,0.10024,3.39544,3.36228,3.36359,0,3.46274
172.6,0,0,1.14951,0,1.13967,1.16209,0,8.11873,8.02254,0.0963182,0.100896,3.39642,3.36129,3.36162,0,3.46208
172.8,0,0,1.14689,0,1.13967,1.16077,0,8.11841,8.02156,0.0969748,0.100568,3.39741,3.36096,3.36261,0,3.46208
173,0,0,1.1459,0,1.13901,1.16044,0,8.11676,8.01434,0.0966465,0.101224,3.39708,3.36064,3.36129,0,3.46077
173.2,0,0,1.14525,0,1.1377,1.15979,0,8.11709,8.00777,0.0956616,0.0999114,3.39708,3.35998,3.35932,0,3.45847
173.4,0,0,1.14459,0,1.13901,1.15946,0,8.11939,8.00679,0.0959899,0.100568,3.39609,3.36129,3.35932,0,3.45814
173.6,0,0,1.14558,0,1.13901,1.16044,0,8.11939,8.0081,0.0963182,0.101224,3.39576,3.35834,3.35899,0,3.45552
173.8,0,0,1.14492,0,1.13835,1.15979,0,8.11939,8.00941,0.0956616,0.101224,3.39445,3.35899,3.35801,0,3.45387
174,0,0,1.14164,0,1.1377,1.16077,0,8.12235,8.01302,0.0959899,0.100896,3.39445,3.35801,3.54317,0,3.45158
174.2,0,0,1.14229,0,1.1377,1.16012,0,8.12399,8.01565,0.0956616,0.100568,3.39478,3.35801,3.46766,0,3.45256
174.4,0,0,1.14196,0,1.13802,1.15946,0,8.1253,8.01795,0.0953333,0.100568,3.39445,3.35867,3.46274,0,3.45158
174.6,0,0,1.14065,0,1.13802,1.15946,0,8.12202,8.01828,0.0959899,0.0999114,3.39347,3.3544,3.46143,0,3.45158
174.8,0,0,1.14032,0,1.13802,1.16012,0,8.1207,8.01926,0.0959899,0.101224,3.39183,3.35407,3.46274,0,3.44862
175,0,0,1.13967,0,1.13704,1.1588,0,8.12005,8.01828,0.0956616,0.101224,3.39117,3.35571,3.46208,0,3.44796
175.2,0,0,1.13999,0,1.13704,1.1588,0,8.12267,8.01959,0.0963182,0.10024,3.39117,3.35702,3.46175,0,3.44632
175.4,0,0,0.350753,0,1.13704,1.15913,0,8.11939,8.02287,0.0953333,0.0999114,3.38953,3.35735,3.46077,0,3.446
175.6,0,0,0.0162123,0,1.13671,1.1588,0,8.11611,8.02714,0.0963182,0.100896,3.38789,3.3567,3.4588,0,3.44698
175.8,0,0,0,0,1.13638,1.15946,0,8.11808,8.03272,0.0963182,0.101224,3.38559,3.35801,3.45781,0,3.44698
176,0,0,0,0,1.1354,1.15847,0,8.11906,8.03075,0.0959899,0.100896,3.3869,3.35834,3.45683,0,3.44796
176.2,0,0,0,0,1.13441,1.15814,0,8.11972,8.02977,0.095005,0.100568,3.38592,3.35604,3.45584,0,3.44731
176.4,0,0,0,0,1.13671,1.15946,0,8.11611,8.03141,0.0956616,0.10024,3.38592,3.35538,3.45584,0,3.44698
176.6,0,0,0,0,1.13474,1.1588,0,8.11578,8.03305,0.0953333,0.0999114,3.38427,3.35571,3.45617,0,3.44665
176.8,0,1.1437,0,0,1.13441,1.15847,0,8.11315,8.036,0.0966465,0.100568,3.38526,3.35768,3.4565,0,3.44501
177,0,1.21624,0,0,1.13376,1.15913,0,8.10954,8.03764,0.095005,0.100568,3.38395,3.35702,0.801185,0,3.44567
177.2,0,1.2146,0,0,1.13244,1.15847,0,8.1056,8.03797,0.0953333,0.0999114,3.38493,3.35538,0.0401784,0,3.44403
177.4,0,1.2064,0,0,1.13244,1.15749,0,8.10166,8.03994,0.0959899,0.0995831,3.38296,3.35801,0.0103028,0,3.44041
177.6,0,1.20574,0,0,1.13376,1.15847,0,8.09707,8.04158,0.0956616,0.100568,3.38296,3.35867,0.00636316,0,3.44041
177.8,0,1.19983,0,0,1.1331,1.15782,0,8.09247,8.04519,0.0959899,0.10024,3.38198,3.35932,0,0,3.44041
178,0,1.19622,0,0,1.13244,1.15847,0,8.0905,8.04322,0.0953333,0.100896,3.38165,3.35932,0,0,3.44009
178.2,0,1.19294,0,0,1.13277,1.15814,0,8.0905,8.04716,0.0953333,0.0999114,3.38263,3.35965,0,0,3.43943
178.4,0,1.19064,0,0.864924,1.1331,1.15716,0,8.09477,8.05373,0.095005,0.0999114,3.38066,3.36064,0,0,3.44041
178.6,0,1.18769,0,1.17391,1.13277,1.15716,0,8.0928,8.05799,0.0956616,0.10024,3.38165,3.36129,0,0,3.4368
178.8,0,1.18539,0,1.18146,1.13179,1.15782,0,8.09345,8.05274,0.0953333,0.10024,3.3823,3.36556,0,0,3.43877
179,0,1.18276,0,1.17949,1.13179,1.15782,0,8.09017,8.05012,0.0953333,0.0999114,3.38132,3.36425,0,0,3.43713
179.2,0,0.31786,0,1.17785,1.13211,1.15716,0,8.08787,8.05241,0.0956616,0.0989267,3.38033,3.36392,0,0,3.43713
179.4,0,0.0211347,0,1.17522,1.13244,1.15683,0,8.08229,8.05504,0.0953333,0.0985984,3.38066,3.36293,0,0,3.43352
179.6,0,0,0,1.17391,1.13277,1.15782,0,8.0777,8.05602,0.0959899,0.0999114,3.38132,3.36326,0,0,3.43418
179.8,0,0,0,1.17391,1.13211,1.15749,0,8.07047,8.05767,0.0959899,0.100568,3.37869,3.36293,0,0,3.43615
180,0,0,0,1.17259,1.13211,1.15585,0,8.06752,8.06029,0.095005,0.0999114,3.37935,3.36622,2.71355,2.57435,3.43549
180.2,0,0,0,1.17029,1.13211,1.1565,0,8.06358,8.06357,0.0953333,0.0989267,3.37804,3.36819,3.35112,3.33601,3.43385
180.4,0,0,0,1.16964,1.1331,1.15716,0,8.06325,8.06686,0.0953333,0.0985984,3.37639,3.36884,3.37804,3.3649,3.43549
180.6,0,0,0,1.16964,1.1331,1.15716,0,8.06194,8.07079,0.0959899,0.0999114,3.37902,3.36786,3.38198,3.36687,3.43549
180.8,0,0,0,1.16832,1.13376,1.15814,0,8.058,8.06357,0.0959899,0.0995831,3.37869,1.85668,3.3846,3.3695,3.43779
181,0,0,0,1.16898,1.1331,1.1588,0,8.05242,8.05865,0.095005,0.0999114,3.37771,0.0707106,3.38592,3.37081,3.43844
181.2,0,0,0,1.16701,1.13376,1.15716,0,8.05012,8.05931,0.0953333,0.0995831,3.37443,0.0122726,3.38723,3.37311,3.43779
181.4,0,0,0,1.16603,1.13376,1.15683,0,8.04684,8.06128,0.0946767,0.0999114,3.37804,0,3.38723,3.37344,3.43647
181.6,0,0,0,1.16603,1.13474,1.1565,0,8.04355,8.06423,0.0953333,0.0995831,3.37836,0,3.38789,3.37475,3.43615
181.8,0,0,0,1.16668,1.13507,1.15585,0,8.0406,8.06521,0.095005,0.0992549,3.37639,0,3.38953,3.37574,3.43418
182,0,0,0,1.1657,1.13441,1.15617,0,8.03994,8.05635,0.0953333,0.0999114,3.37705,0,3.39084,3.37738,3.43418
182.2,0,0,0,1.16537,1.13441,1.15552,0,8.03994,8.05635,0.0953333,0.0985984,3.37672,0,3.39215,3.37705,3.43582
182.4,0,0,0,1.16504,1.13605,1.15519,0,8.04388,8.06095,0.0953333,0.0989267,3.37639,0,3.3915,3.37738,3.43647
182.6,0,0,0,1.16438,1.13638,1.1565,0,8.04487,8.06423,0.0956616,0.0995831,3.37574,0,3.39084,3.37639,3.43418
182.8,0,0,0,1.16537,1.13638,1.15617,0,8.04651,8.06883,0.0953333,0.0999114,3.37574,0,3.39248,3.37705,3.43779
183,0,0,0,1.16603,1.13671,1.15749,0,8.04651,8.06718,0.0946767,0.0995831,3.37607,0,3.39314,3.37607,3.43615
183.2,0,0,0,1.16406,1.13737,1.15782,0,8.04388,8.05799,0.0946767,0.0989267,3.37639,0,3.39347,3.37443,3.43812
183.4,0,0,0,0.044693,1.13868,1.15749,0,8.04454,8.05635,0.0946767,0.10024,3.37607,0,3.39379,3.37574,3.43779
183.6,0,0,0,0,1.13901,1.15913,0,8.0429,8.05767,0.0953333,0.0999114,3.37639,0,3.39445,3.37475,3.43943
183.8,0,0,0,0,1.13901,1.1588,0,8.04388,8.05373,0.0953333,0.10024,3.37541,0,3.39511,3.37508,3.43877
184,0,0,0.553973,0,1.13868,1.1588,0,8.04191,8.05438,0.095005,0.0999114,3.37508,0,3.39511,3.37541,3.44041
184.2,0,0,1.15345,0,1.13967,1.15979,0,8.04158,8.05405,0.0953333,0.0992549,3.37475,0,3.39445,3.37344,3.44107
184.4,0,0,1.16691,0,1.14065,1.15979,0,8.04093,8.05537,0.0946767,0.0992549,3.3741,0,3.39511,3.37443,3.43976
184.6,0,0,1.16265,0,1.14098,1.16012,0,8.04125,8.05865,0.0953333,0.10024,3.37443,0,3.39609,3.37607,3.4391
184.8,0,0,1.15805,0,1.14065,1.16077,0,8.04487,8.06029,0.0956616,0.0999114,3.37443,0,3.39642,3.37672,3.43779
185,0,0,1.15542,0,1.14065,1.15814,0,8.04716,8.05898,0.095005,0.0995831,3.37443,0,3.39576,3.37541,3.43582
185.2,0,0,1.1528,0,1.14032,1.15814,0,8.05045,8.0557,0.0943484,0.0999114,3.37213,0,3.39379,3.37574,3.44403
185.4,0,0,1.1528,0,1.14098,1.15749,0,8.05242,8.05701,0.0943484,0.0989267,3.37278,0,3.39281,3.37607,3.4437
185.6,0,0,1.15116,0,1.14032,1.1588,0,8.05668,8.05832,0.0956616,0.0995831,3.37278,0,3.39314,3.37508,3.44567
185.8,0,0,1.14886,0,1.14032,1.1588,0,8.058,8.06062,0.0956616,0.0999114,3.3718,0,3.39379,3.37443,3.44731
186,0,0,1.14919,0,1.13967,1.15913,0,8.05865,8.06029,0.0953333,0.0992549,3.37246,0,3.39576,3.37574,3.44829
186.2,0,0,1.14689,0,1.13967,1.1588,0,8.05964,8.05865,0.0953333,0.0992549,3.37147,0,3.39576,3.37738,3.44829
186.4,0,0,1.14722,0,1.14131,1.16012,0,8.06194,8.05668,0.0953333,0.0989267,3.37246,0,3.39839,3.37607,3.44961
186.6,0,0,1.14722,0,1.14164,1.16044,0,8.05668,8.05504,0.0956616,0.0992549,3.37213,0,3.39872,3.37738,3.45125
186.8,0,0,1.14426,0,1.14164,1.16176,0,8.05898,8.0511,0.0956616,0.0992549,3.37278,0,3.39741,3.37804,3.45223
187,0,0,1.14558,0,1.14229,1.1611,0,8.06358,8.04585,0.0946767,0.0992549,3.37213,0,3.39576,3.37639,3.45059
187.2,0,0,1.14525,0,1.14131,1.1611,0,8.06555,8.04421,0.0946767,0.0989267,3.37246,0,3.39544,3.37475,3.45223
187.4,0,0,1.14525,0,1.14262,1.16077,0,8.0685,8.04322,0.0946767,0.0985984,3.37147,0,3.39412,3.3741,3.45387
187.6,0,0,1.14492,0,1.14328,1.15979,0,8.07015,8.04257,0.095005,0.0992549,3.37311,0,3.39478,3.37213,3.4542
187.8,0,0,1.14196,0,1.14295,1.15979,0,8.07507,8.04125,0.0956616,0.10024,3.37213,0,3.39445,3.37213,3.45256
188,0,0,1.14361,0,1.14262,1.16012,0,8.07704,8.03863,0.0946767,0.0989267,3.37213,0,3.39445,3.37311,3.45256
188.2,0,0,1.14262,0,1.14164,1.15913,0,8.07868,8.03731,0.095005,0.0989267,3.37213,0,3.39478,3.37344,3.45453
188.4,0,0,0.157383,0,1.14262,1.16012,0,8.08295,8.03141,0.0956616,0.0985984,3.37311,0,3.39347,3.37443,3.45552
188.6,0,0,0,0,1.14361,1.16012,0,8.08722,8.0278,0.0956616,0.0995831,3.37311,0,3.39248,3.37607,3.45453
188.8,0,0,0,0,1.14295,1.1611,0,8.09214,8.0255,0.0953333,0.0989267,3.37081,0,3.3915,3.37771,3.45749
189,0,0,0,0,1.14262,1.16077,0,8.09608,8.02222,0.0953333,0.0999114,3.37016,0,3.39018,3.37804,3.45749
189.2,0,0,0,0,1.14164,1.16012,0,8.09575,8.02025,0.0956616,0.0989267,3.37114,0,3.38986,3.37935,3.45781
189.4,0,0,0,0,1.14295,1.15913,0,8.09641,8.01696,0.0956616,0.0989267,3.37114,0,3.38986,3.37771,3.45913
189.6,0,0,0,0,1.14229,1.1611,0,8.09838,8.0127,0.0953333,0.0995831,3.3718,0,3.3915,3.37771,3.45946
189.8,0,0,0,0,1.14229,1.16143,0,8.09904,8.01073,0.0959899,0.0995831,3.37147,2.9624,3.39018,3.37869,3.45946
190,0,0,0,0,1.14361,1.16077,0,8.10101,8.00876,0.0956616,0.0999114,3.37147,3.39642,3.39018,3.37705,3.46077
190.2,0,0,0,0,0.121598,1.16012,0,8.10396,8.01007,0.0956616,0.0992549,3.37081,3.41579,3.38986,3.37672,3.46044
190.4,0,0,0,0.924685,0,1.15979,0,8.1056,8.0127,0.0956616,0.0985984,3.36917,3.41776,3.3915,3.37738,3.46077
190.6,0,0,0,1.16832,0,1.16176,0,8.10724,8.01401,0.0956616,0.0995831,3.36917,3.41743,3.3892,3.37672,3.4588
190.8,0,0,0,1.17325,0,1.16077,0,8.10921,8.01565,0.0959899,0.0999114,3.36917,3.41612,3.39117,3.37672,3.46044
191,0,0,0,1.17226,0,1.16209,0,8.1102,8.01499,0.095005,0.0992549,3.36852,3.41579,3.39117,3.37869,3.46274
191.2,0,0,0,1.16898,0,1.1611,0,8.10954,8.0127,0.0946767,0.0989267,3.36983,3.41481,3.39084,3.38001,3.46274
191.4,0,0,0,1.16734,0,1.16143,0,8.11053,8.0104,0.0959899,0.0989267,3.37049,3.41382,3.39117,3.37968,3.4611
191.6,0,0,0,1.16635,0,1.16209,0,8.10954,8.00777,0.0959899,0.0999114,3.37016,3.41284,3.3915,3.38033,3.45781
191.8,0,0,0,1.16603,0,1.15913,0,8.11184,8.0058,0.0959899,0.0999114,3.37081,3.41349,3.39183,3.38033,3.4611
192,0,0,0,1.16734,0,1.16143,0,8.11545,8.00383,0.0953333,0.0995831,3.37147,3.41579,3.39183,3.37935,3.46143
192.2,0,0,0,1.16373,0,1.15979,0,8.11512,8.00679,0.0946767,0.0992549,3.37213,3.41513,3.39215,3.37968,3.45913
192.4,0,0,0,1.16176,0,1.15979,0,8.11841,8.0104,0.0953333,0.0989267,3.3718,3.41481,3.39084,3.37804,3.4588
192.6,0,0,0,1.16241,0,1.16012,0,8.11841,8.01499,0.0956616,0.0992549,3.37081,3.41513,3.38986,3.37836,3.45847
192.8,0,0,0,1.16176,0,1.16044,0,8.11808,8.01893,0.0959899,0.0989267,3.37147,3.41513,3.39183,3.37836,3.46044
193,0,0,0,1.16209,0,1.16044,0,8.11611,8.01532,0.0956616,0.0999114,3.37016,3.41513,3.3915,3.37869,3.46208
193.2,0,0,0,1.16176,0,1.16044,0,8.11578,8.01499,0.0956616,0.0995831,3.36917,3.41382,3.39314,3.37869,3.45946
193.4,0,0,0,1.16012,0,1.15979,0,8.11315,8.01696,0.0953333,0.0989267,3.37016,3.41316,3.39314,3.37935,3.46274
193.6,0,0,0,1.1611,0,1.16077,0,8.11118,8.01795,0.0966465,0.0989267,3.37049,3.41316,3.39379,3.38033,3.46372
193.8,0,0,0,1.1611,0,1.15979,0,8.11184,8.01992,0.0959899,0.0995831,3.37114,3.41218,3.39248,3.38132,3.46405
194,0,0,0,1.16044,0,1.16044,0,8.1125,8.02353,0.095005,0.0992549,3.37049,3.4112,3.39544,3.38198,3.46405
194.2,0,0,0,1.15979,0,1.15913,0,8.11447,8.02615,0.0953333,0.0982702,3.37147,3.41284,3.39379,3.38165,3.46372
194.4,0,0,0,1.1588,0,1.15979,0,8.11709,8.02747,0.0953333,0.0985984,3.36983,3.4112,3.39314,3.38198,3.4634
194.6,0,0,0,1.15979,0,1.15979,0,8.11381,8.03338,0.0956616,0.0999114,3.36884,3.41218,3.39347,3.38296,3.46307
194.8,0,0,0,1.15979,0,1.16077,0,8.11151,8.03797,0.0959899,0.0992549,3.36983,3.41251,3.39445,3.38132,3.46438
195,0,0,0,0.103797,0,1.15946,0,8.10494,8.04093,0.0953333,0.0995831,3.36917,3.41218,3.39281,3.38263,3.46471
195.2,0,0,0,0,0,1.15946,0,8.10101,8.04158,0.095005,0.0989267,3.37016,3.4112,3.39511,3.38526,3.46241
195.4,0,0,0,0,0,1.15847,0,8.09608,8.04519,0.0959899,0.0989267,3.37016,3.41251,3.39412,3.38526,3.46175
195.6,0,0,0,0,0,1.15946,0,8.09247,8.04552,0.0963182,0.0995831,3.37213,3.41185,3.39478,3.38756,3.46372
195.8,0,0,0,0,0,1.15979,0,8.09411,8.04716,0.0963182,0.0995831,3.37246,3.41185,3.39412,3.38789,3.45946
196,0,0,0,0,0,1.1588,0,8.09214,8.03994,0.0956616,0.0995831,3.37541,3.41185,3.39215,3.38821,3.46504
196.2,0,0,0,0,0,1.1588,0,8.09247,8.00745,0.095005,0.0992549,3.37804,3.41218,3.39412,3.38887,3.46372
196.4,0,0,0,0,0,1.15782,0,8.09017,8.04191,0.0953333,0.0992549,3.37869,3.41251,3.39347,3.3892,3.46274
196.6,0,0,0,0,0,1.15847,0,8.08558,8.04585,0.0956616,0.0995831,3.37869,3.41054,3.39117,3.3892,3.46175
196.8,0,0,0,0,0,1.15782,0,8.08196,8.04618,0.0959899,0.10024,3.37935,3.40955,3.3915,3.3892,3.46438
197,0,0,0,0,0,1.15749,0,8.07671,8.04913,0.0953333,0.0999114,3.37902,3.4089,3.39084,3.38821,3.46504
197.2,0,0,1.07105,0,0,1.15782,0,8.07408,8.05077,0.0946767,0.0992549,3.37738,3.40791,3.39018,3.38821,3.46471
197.4,0,0,1.16068,0,0,1.15782,0,8.07408,8.05471,0.0959899,0.0992549,3.37902,3.4066,3.38854,3.38953,3.46536
197.6,0,0,1.16002,0,0,1.15749,0,8.07244,8.05767,0.0963182,0.0989267,3.37935,3.4066,3.38854,3.38986,3.46504
197.8,0,0,1.15542,0,0,1.15716,0,8.07179,8.06029,0.0956616,0.0992549,3.37804,3.40627,3.3892,3.38986,3.46504
198,0,0,1.15247,0,0,1.1565,0,8.06883,8.06128,0.0953333,0.0992549,3.37902,3.40824,3.38821,3.39018,3.46307
198.2,0,0,1.15017,0,0,1.15519,0,8.06686,8.06226,0.0959899,0.10024,3.37935,3.40923,3.38854,3.38854,3.46372
