lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.139,0.258,0.258,0,0,0,0,0.495,0.654,0,0.0857
0.228,0.285,0.285,0,0,0.319,0,0.517,0.808,0.0849,0.3
0.228,0.294,0.294,0,0,0.34,0.45,0.533,0,0.714,0.128
0.32,0.359,0.359,0,0,0,0,0.592,0,0.59,0
0.331,0.488,0.488,0,0,0,0,0.641,0,0,0.128
0.362,0.58,0.58,0,0,0,0,0.653,0,0,0.167
0.435,0.616,0.616,0,0,0,0,0.616,0,0,0.143
0.386,0.653,0.653,0,0,0,0,0.541,0,0,0.617
0.689,0.635,0.635,0,0,0,0,0.555,0,0,0.295
0.379,0.543,0.543,0,0,0,0,0.484,0,0,0
0.181,0.46,0.46,0,0,0,0,0.451,0,0,0
0.0736,0.368,0.368,0,0,0,0,0.454,0,0,0.0428
0.0573,0.34,0.34,0,0,0,0,0.446,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.442,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.438,0,0,0.0428
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0.0428
0.0491,0.396,0.396,0,0,0,0,0.465,0,0,0.128
0.0491,0.432,0.432,0,0,0,0,0.465,0,0,0.171
0.0491,0.313,0.313,0,0,0,0,0.465,0,0,0.248
0.256,0.212,0.212,0.217,0,0,0,0.508,0,0,0.0963
0.348,0.221,0.221,0.0167,0,0,0,0.53,0,0,0.166
0.238,0.23,0.23,0,0,0,0,0.517,0,0,0
0.14,0.221,0.221,0.933,0,0,0,0.495,0,0,0.0428
0.317,0.258,0.258,0,0,0.319,0.383,0.555,0,0.294,0
0.317,0.285,0.285,0,0,0,0.0667,0.542,0,0.392,0.343
0.318,0.294,0.294,0,0,0,0,0.567,0,0.284,0.3
0.32,0.359,0.359,0.217,0,0,0,0.592,0,0,0
0.331,0.488,0.488,0.25,0,0,0,0.641,0,0,0.171
0.362,0.58,0.58,0,0,0,0,0.653,0,0,0.171
0.306,0.616,0.616,0,0,0,0,0.566,0,0,0.0857
0.386,0.653,0.653,0,0,0,0,0.541,0,0,0.0428
0.263,0.635,0.635,0,0,0,0,0.495,0,0,0.0428
0.214,0.543,0.543,0,0,0,0,0.475,0,0,0.0428
0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
0.0736,0.368,0.368,0,0,0,0,0.454,0,0,0
0.0573,0.34,0.34,0,0,0,0,0.446,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.442,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.438,0,0,0
0.0495,0.304,0.304,0,0,0,0,0.442,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0.0428
0.134,0.396,0.396,0,0,0,0,0.462,0,0,0.325
0.272,0.432,0.432,0.217,0,0,0,0.5,0,0,0.4
0.159,0.313,0.313,0.95,0,0,0,0.487,0,0,0.0428
0.152,0.212,0.212,0,0,0,0,0.487,0,0,0.0428
0.149,0.221,0.221,0,0,0,0,0.487,0,0,0
0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.3
0.14,0.221,0.221,0,0,0,0,0.495,0,0,0
0.139,0.258,0.258,0,0,0,0,0.495,0,0,0.343
0.138,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
0.139,0.294,0.294,0,0,0,0,0.499,0,0,0.0428
0.0491,0.359,0.359,0,0,0,0,0.465,0,0,0
0.0491,0.488,0.488,0,0,0,0,0.465,0,0,0
0.0491,0.58,0.58,0,0,0,0,0.465,0,0,0.0857
0.306,0.616,0.616,0,0,0,0,0.566,0,0,0
0.555,0.653,0.653,0,0,0,0,0.579,0,0,0
0.263,0.635,0.635,0,0,0,0,0.495,0,0,0
0.214,0.543,0.543,0,0,0,0,0.475,0,0,0.128
0.115,0.46,0.46,0,0,0,0,0.458,0,0,0.128
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.134,0.396,0.396,0,0,0,0,0.462,0,0,0.167
0.272,0.432,0.432,0,0,0,0,0.5,0,0,0.237
0.0491,0.313,0.313,0,0,0,0,0.465,0,0,0
0.0491,0.212,0.212,0,0,0,0,0.465,0,0,0
0.0491,0.221,0.221,0,0,0,0,0.465,0,0,0.171
0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.128
0.14,0.221,0.221,0,0,0,0,0.495,0,0,0
0.139,0.258,0.258,0,0,0,0,0.495,0,0,0.128
0.138,0.285,0.285,0,0,0,0,0.491,0,0,0.343
0.139,0.294,0.294,0,0,0,0,0.499,0,0,0.0857
0.0491,0.359,0.359,0,0,0,0,0.465,0,0,0.171
0.0491,0.488,0.488,0,0,0,0,0.465,0,0,0.0428
0.258,0.58,0.58,0,0.417,0,0,0.591,0.473,0,0.0428
0.306,0.616,0.616,0,0.267,0,0,0.566,0.486,0,0.0782
0.555,0.653,0.653,0,0,0,0,0.579,0,0,0.368
0.476,0.635,0.635,0,0,0,0,0.525,0,0,0.0857
0.0491,0.543,0.543,0,0,0,0,0.465,0,0,0.257
0.0491,0.46,0.46,0,0,0,0,0.465,0,0,0.0428
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0.0428
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.134,0.396,0.396,0,0,0,0,0.462,0,0,0.301
0.272,0.432,0.432,0,0,0,0,0.5,0,0,0.473
0.377,0.313,0.313,0,0,0,0,0.53,0,0,0.0942
0.256,0.212,0.212,0,0,0,0,0.508,0,0,0.169
0.149,0.221,0.221,0,0,0,0,0.487,0,0,0.214
0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.128
0.0491,0.221,0.221,0,0,0,0,0.465,0,0,0
0.0491,0.258,0.258,0,0,0,0,0.465,0,0,0.128
0.138,0.285,0.285,0,0,0,0,0.491,0,0,0
0.139,0.294,0.294,0.217,0,0,0,0.499,0,0,0
0.23,0.359,0.359,0.25,0,0,0,0.549,0,0,0
0.331,0.488,0.488,0,0.167,0,0,0.641,0.242,0,0
0.258,0.58,0.58,0,0.75,0,0,0.591,0.729,0,0.128
0.435,0.616,0.616,0,0,0,0,0.616,0.571,0,0.257
0.555,0.653,0.653,0,0,0,0,0.579,0.752,0,0.128
0.689,0.635,0.635,0,0,0,0,0.555,0.769,0,0.162
0.214,0.543,0.543,0,0,0,0,0.475,0,0,0.211
0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0.0428
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0495,0.304,0.304,0,0,0,0,0.442,0,0,0.365
0.102,0.331,0.331,0,0,0,0,0.426,0,0,0.149
0.218,0.396,0.396,0,0,0,0,0.459,0,0,0
0.272,0.432,0.432,0,0,0,0,0.5,0,0,0.253
0.159,0.313,0.313,0,0,0,0,0.487,0,0,0
0.152,0.212,0.212,0,0.417,0,0,0.487,0.464,0,0
0.149,0.221,0.221,0,0.267,0.66,0.117,0.487,0,0.518,0.0428
0.238,0.23,0.23,0,0,0,0.333,0.517,0,0.572,0.0428
0.23,0.221,0.221,0.7,0,0,0,0.525,0,0.406,0.0857
0.228,0.258,0.258,0,0,0,0,0.525,0,0.501,0
0.228,0.285,0.285,0,0,0,0,0.517,0,0.291,0.0428
0.228,0.294,0.294,0,0,0,0,0.533,0,0,0
0.23,0.359,0.359,0,0,0,0,0.549,0,0,0.214
0.237,0.488,0.488,0,0.417,0,0,0.582,0.536,0,0.367
0.362,0.58,0.58,0,0.267,0,0,0.653,0.584,0,0.31
0.435,0.616,0.616,0.717,0,0,0,0.616,0.104,0,0.0857
0.555,0.653,0.653,0.917,0,0,0,0.579,0,0,0.263
0.476,0.635,0.635,0,0,0,0,0.525,0,0,0.184
0.379,0.543,0.543,0,0,0,0,0.484,0,0,0
0.0491,0.46,0.46,0,0,0,0,0.465,0,0,0.385
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0.0428
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0499,0.304,0.304,0,0,0,0,0.418,0,0,0
0.0757,0.331,0.331,0,0,0,0,0.446,0,0,0.156
0.134,0.396,0.396,0,0,0,0,0.462,0,0,0
0.0491,0.432,0.432,0,0,0,0,0.465,0,0,0
0.0491,0.313,0.313,0,0,0,0,0.465,0,0,0.257
0.152,0.212,0.212,0,0,0,0,0.487,0,0,0
0.0491,0.221,0.221,0,0,0,0,0.465,0,0,0.0741
0.143,0.23,0.23,0,0,0,0,0.491,0,0,0
0.14,0.221,0.221,0,0,0,0,0.495,0,0,0.0428
0.139,0.258,0.258,0,0,0,0,0.495,0,0,0
0.138,0.285,0.285,0,0,0,0,0.491,0,0,0.128
0.318,0.294,0.294,0,0,0,0,0.567,0,0,0.128
0.23,0.359,0.359,0.217,0,0,0,0.549,0,0,0.471
0.237,0.488,0.488,0.25,0,0,0,0.582,0,0,0.214
0.258,0.58,0.58,0,0,0,0,0.591,0,0,0.214
0.306,0.616,0.616,0.967,0,0,0,0.566,0,0,0.0857
0.555,0.653,0.653,0.667,0,0,0,0.579,0,0,0.214
0.689,0.635,0.635,0,0,0,0,0.555,0,0,0
0.214,0.543,0.543,0,0,0,0,0.475,0,0,0
0.0491,0.46,0.46,0,0,0,0,0.465,0,0,0
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0.0857
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0495,0.304,0.304,0.217,0,0,0,0.442,0,0,0
0.102,0.331,0.331,0.25,0,0,0,0.426,0,0,0
0.218,0.396,0.396,0,0,0,0,0.459,0,0,0
0.16,0.432,0.432,0.717,0,0,0,0.483,0,0,0
0.159,0.313,0.313,0.45,0,0,0,0.487,0,0,0.0428
0.152,0.212,0.212,0,0,0,0,0.487,0,0,0.0428
0.248,0.221,0.221,0,0,0,0,0.508,0,0,0.0428
0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.351
0.14,0.221,0.221,0,0,0,0,0.495,0,0,0.227
0.139,0.258,0.258,0,0,0,0,0.495,0,0,0.146
0.138,0.285,0.285,0,0.417,0,0,0.491,0.453,0,0.539
0.139,0.294,0.294,0,0.267,0,0,0.499,0.703,0,0.0857
0.139,0.359,0.359,0.217,0,0,0,0.507,0.246,0,0
0.237,0.488,0.488,0.0167,0.667,0,0,0.582,0.366,0,0
0.362,0.58,0.58,0,0.0167,0,0,0.653,0,0,0.0428
0.306,0.616,0.616,0,0.667,0,0,0.566,0.473,0,0
0.386,0.653,0.653,0,0.0167,0,0,0.541,0,0,0.0857
0.689,0.635,0.635,0,0,0,0,0.555,0,0,0.128
0.544,0.543,0.543,0,0,0,0,0.493,0,0,0.128
0.247,0.46,0.46,0,0,0,0,0.444,0,0,0
0.0736,0.368,0.368,0,0,0,0,0.454,0,0,0.0428
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0.235
0.218,0.396,0.396,0,0,0,0,0.459,0,0,0.0522
0.272,0.432,0.432,0,0,0,0,0.5,0,0,0
0.268,0.313,0.313,0.717,0,0.638,0,0.508,0,0.165,0
0.359,0.212,0.212,0.683,0,0.362,0.6,0.53,0,0.433,0.128
0.348,0.221,0.221,0,0,0,0.0833,0.53,0,0.584,0.171
0.332,0.23,0.23,0,0,0,0,0.542,0,0.414,0
0.321,0.221,0.221,0,0,0,0,0.555,0,0.423,0.214
0.317,0.258,0.258,0,0,0,0,0.555,0,0.524,0.0428
0.317,0.285,0.285,0,0,0,0,0.542,0,0.315,0
0.228,0.294,0.294,0,0,0,0,0.533,0,0,0.0627
0.23,0.359,0.359,0,0,0,0,0.549,0,0,0.128
0.331,0.488,0.488,0.717,0,0,0,0.641,0,0,0.128
0.362,0.58,0.58,1,0,0,0,0.653,0,0,0.3
0.435,0.616,0.616,1,0,0,0,0.616,0,0,0
0.555,0.653,0.653,0.333,0,0,0,0.579,0,0,0.0857
0.689,0.635,0.635,0,0,0,0,0.555,0,0,0.128
0.379,0.543,0.543,0,0,0,0,0.484,0,0,0
0.181,0.46,0.46,0,0,0,0,0.451,0,0,0
0.0736,0.368,0.368,0,0,0,0,0.454,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0757,0.331,0.331,0,0,0,0,0.446,0,0,0.178
0.218,0.396,0.396,0,0,0,0,0.459,0,0,0.116
0.272,0.432,0.432,0,0,0,0,0.5,0,0,0.231
0.268,0.313,0.313,0,0,0,0,0.508,0,0,0.328
0.152,0.212,0.212,0,0,0,0,0.487,0,0,0.321
0.0491,0.221,0.221,0,0,0,0,0.465,0,0,0.214
0.143,0.23,0.23,0,0,0,0,0.491,0,0,0
0.14,0.221,0.221,0,0,0,0,0.495,0,0,0.128
0.139,0.258,0.258,0,0,0,0,0.495,0,0,0
0.138,0.285,0.285,0,0,0,0,0.491,0,0,0.128
0.139,0.294,0.294,0,0.667,0,0,0.499,0.604,0,0.147
0.139,0.359,0.359,0,0.0167,0,0,0.507,0.615,0,0.426
0.331,0.488,0.488,0.217,0,0,0,0.641,0.17,0,0.238
0.362,0.58,0.58,0.717,0,0,0,0.653,0,0,0.273
0.435,0.616,0.616,0,0,0.319,0,0.616,0,0.206,0.0857
0.555,0.653,0.653,0,0,0,0.883,0.579,0,0.911,0.171
0.476,0.635,0.635,0,0,0,0.0333,0.525,0,0.119,0
0.214,0.543,0.543,0,0,0,0,0.475,0,0,0
0.115,0.46,0.46,0,0,0,0,0.458,0,0,0.0428
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0757,0.331,0.331,0,0,0,0,0.446,0,0,0.224
0.218,0.396,0.396,0,0,0,0,0.459,0,0,0.348
0.272,0.432,0.432,0,0,0,0,0.5,0,0,0.151
0.268,0.313,0.313,0,0,0,0,0.508,0,0,0.257
0.152,0.212,0.212,0,0,0,0,0.487,0,0,0.0428
0.149,0.221,0.221,0,0,0,0,0.487,0,0,0.0857
0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.257
0.0491,0.221,0.221,0,0,0,0,0.465,0,0,0.343
0.139,0.258,0.258,0,0,0,0,0.495,0,0,0
0.228,0.285,0.285,0.233,0,0,0,0.517,0,0,0.257
0.228,0.294,0.294,0,0,0,0,0.533,0,0,0
0.23,0.359,0.359,0,0,0,0,0.549,0,0,0.0428
0.237,0.488,0.488,0,0,0,0,0.582,0,0,0.128
0.362,0.58,0.58,0.933,0.683,0,0,0.653,0.803,0,0.121
0.435,0.616,0.616,0,0,0,0,0.616,0,0,0.128
0.555,0.653,0.653,0,0,0,0,0.579,0,0,0.128
0.689,0.635,0.635,0,0,0.638,0,0.555,0,0.363,0.323
0.379,0.543,0.543,0,0,0.0213,0.867,0.484,0,0.493,0
0.181,0.46,0.46,0,0,0,0.517,0.451,0,0.586,0.0428
0.0982,0.368,0.368,0,0,0,0,0.443,0,0.701,0
0.0573,0.34,0.34,0,0,0,0,0.446,0,0.581,0
0.0491,0.34,0.34,0,0,0,0,0.442,0,0.454,0
0.0491,0.331,0.331,0,0,0,0,0.438,0,0.627,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.396,0.396,0.133,0,0,0,0.465,0,0,0.294
0.274,0.432,0.432,0.817,0,0,0,0.5,0,0,0.129
0.161,0.313,0.313,0,0,0,0,0.487,0,0,0
0.155,0.212,0.212,0,0,0,0,0.487,0,0,0
0.151,0.221,0.221,0,0,0,0,0.487,0,0,0
0.146,0.23,0.23,0,0,0,0,0.491,0,0,0.3
0.142,0.221,0.221,0,0,0,0,0.495,0,0,0
0.141,0.258,0.258,0,0,0,0,0.495,0,0,0.0428
0.141,0.285,0.285,0,0,0,0,0.491,0,0,0.0857
0.141,0.294,0.294,0.133,0,0,0,0.499,0,0,0.0428
0.142,0.359,0.359,1,0,0,0,0.507,0,0,0
0.244,0.488,0.488,0.3,0,0,0,0.582,0,0,0.0857
0.161,0.58,0.58,0,0,0,0,0.528,0,0,0.128
0.191,0.616,0.616,0,0,0,0,0.516,0,0,0.214
0.428,0.653,0.653,0,0,0,0,0.541,0,0,0.122
0.755,0.635,0.635,0,0,0,0,0.555,0,0,0.193
0.394,0.543,0.543,0,0,0,0,0.484,0,0,0.249
0.0491,0.46,0.46,0,0,0,0,0.465,0,0,0.0428
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.135,0.396,0.396,0.133,0,0,0,0.462,0,0,0.0601
0.274,0.432,0.432,1,0,0,0,0.5,0,0,0.274
0.272,0.313,0.313,0.0667,0,0,0,0.508,0,0,0.265
0.261,0.212,0.212,0,0,0,0,0.508,0,0,0.396
0.253,0.221,0.221,0,0,0,0,0.508,0,0,0.545
0.146,0.23,0.23,0,0,0,0,0.491,0,0,0.133
0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.0558
0.233,0.258,0.258,0,0,0,0,0.525,0,0,0.423
0.233,0.285,0.285,0,0,0,0,0.517,0,0,0.226
0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.146
0.142,0.359,0.359,0,0,0,0,0.507,0,0,0.0857
0.244,0.488,0.488,0,0,0,0,0.582,0,0,0.0428
0.272,0.58,0.58,0.233,0.583,0,0,0.591,0.565,0,0.128
0.334,0.616,0.616,0,0.1,0,0,0.566,0.129,0,0.128
0.428,0.653,0.653,0,0,0,0,0.541,0,0,0.386
0.52,0.635,0.635,0,0,0,0,0.525,0,0,0.128
0.394,0.543,0.543,0.633,0,0,0,0.484,0,0,0.206
0.0491,0.46,0.46,0.0833,0,0,0,0.465,0,0,0
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0.0857
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0761,0.331,0.331,0,0,0,0,0.446,0,0,0
0.0491,0.396,0.396,0.133,0,0,0,0.465,0,0,0
0.162,0.432,0.432,0.333,0,0,0,0.483,0,0,0.126
0.161,0.313,0.313,0,0,0,0,0.487,0,0,0
0.0491,0.212,0.212,0,0,0,0,0.465,0,0,0
0.0491,0.221,0.221,0,0,0,0,0.465,0,0,0
0.146,0.23,0.23,0,0,0,0,0.491,0,0,0
0.0491,0.221,0.221,0,0,0,0,0.465,0,0,0.0428
0.0491,0.258,0.258,0,0,0,0,0.465,0,0,0
0.141,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
0.0491,0.294,0.294,0,0,0,0,0.465,0,0,0.0428
0.142,0.359,0.359,0,0,0,0,0.507,0,0,0
0.244,0.488,0.488,0,0,0,0,0.582,0,0,0.261
0.272,0.58,0.58,0,0,0,0,0.591,0,0,0.152
0.334,0.616,0.616,0,0,0,0,0.566,0,0,0.0946
0.618,0.653,0.653,0,0.333,0,0,0.579,0.407,0,0.439
0.755,0.635,0.635,0,0.35,0,0,0.555,0.609,0,0.214
0.394,0.543,0.543,0,0,0,0,0.484,0,0,0.0857
0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0.0428
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0.0428
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0.0428
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.396,0.396,0,0,0,0,0.465,0,0,0
0.0491,0.432,0.432,0,0,0,0,0.465,0,0,0
0.0491,0.313,0.313,0,0,0,0,0.465,0,0,0
0.261,0.212,0.212,0,0,0.319,0,0.508,0,0.206,0
0.253,0.221,0.221,0,0,0,0.883,0.508,0,0.3,0
0.146,0.23,0.23,0,0,0,0.0167,0.491,0,0.54,0
0.142,0.221,0.221,0,0,0,0,0.495,0,0.581,0.128
0.141,0.258,0.258,0,0,0,0,0.495,0,0.448,0.214
0.141,0.285,0.285,0,0,0,0,0.491,0,0.357,0.0857
0.141,0.294,0.294,0,0,0,0,0.499,0,0.792,0
0.142,0.359,0.359,0,0,0,0,0.507,0,0.346,0.128
0.147,0.488,0.488,0.217,0,0,0,0.524,0,0,0.277
0.272,0.58,0.58,0.0167,0.417,0,0,0.591,0.385,0,0.306
0.476,0.616,0.616,0,0.5,0,0,0.616,0.609,0,0.0428
0.428,0.653,0.653,0,0,0,0,0.541,0.342,0,0.214
0.52,0.635,0.635,0,0,0,0,0.525,0,0,0.0428
0.394,0.543,0.543,0,0,0,0,0.484,0,0,0
0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0.0857
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0.0857
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0.0428
0.0496,0.304,0.304,0,0,0,0,0.442,0,0,0.137
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.396,0.396,0,0,0,0,0.465,0,0,0
0.0491,0.432,0.432,0,0,0,0,0.465,0,0,0.128
0.0491,0.313,0.313,0,0,0,0,0.465,0,0,0
0.155,0.212,0.212,0.217,0,0,0,0.487,0,0,0
0.253,0.221,0.221,0.25,0,0,0,0.508,0,0,0
0.243,0.23,0.23,0,0,0,0,0.517,0,0,0
0.235,0.221,0.221,0,0,0,0,0.525,0,0,0
0.233,0.258,0.258,0,0,0,0,0.525,0,0,0.257
0.233,0.285,0.285,0,0,0,0,0.517,0,0,0
0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.428
0.329,0.359,0.359,0,0,0,0,0.592,0,0,0.343
0.342,0.488,0.488,0,0,0,0,0.641,0,0,0.171
0.384,0.58,0.58,0,0,0,0,0.653,0,0,0.237
0.476,0.616,0.616,0,0,0,0,0.616,0,0,0.0428
0.618,0.653,0.653,0.217,0,0,0,0.579,0,0,0.128
0.755,0.635,0.635,0.0167,0,0,0,0.555,0,0,0
0.566,0.543,0.543,0,0,0.319,0,0.493,0,0.127,0.302
0.181,0.46,0.46,0,0,0,0.217,0.451,0,0.529,0.266
0.0982,0.368,0.368,0,0,0,0,0.443,0,0.28,0
0.0573,0.34,0.34,0,0,0,0,0.446,0,0,0.0428
0.0491,0.34,0.34,0,0,0,0,0.442,0,0,0.0428
0.0491,0.331,0.331,0,0,0,0,0.438,0,0,0.139
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0.0775
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0.199
0.22,0.396,0.396,0,0,0,0,0.459,0,0,0.215
0.387,0.432,0.432,0,0.333,0,0,0.518,0.358,0,0.25
0.161,0.313,0.313,0,0.35,0,0,0.487,0.55,0,0
0.155,0.212,0.212,0,0,0,0,0.487,0,0,0.0458
0.151,0.221,0.221,0,0,0,0,0.487,0,0,0.26
0.0491,0.23,0.23,0,0,0,0,0.465,0,0,0.128
0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.128
0.141,0.258,0.258,0.717,0,0,0,0.495,0,0,0.128
0.141,0.285,0.285,0.233,0,0,0,0.491,0,0,0.0428
0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.0857
0.142,0.359,0.359,0.133,0,0,0,0.507,0,0,0.0428
0.244,0.488,0.488,1,0.683,0,0,0.582,0.661,0,0.0428
0.384,0.58,0.58,0.55,0,0,0,0.653,0.154,0,0
0.476,0.616,0.616,0,0,0,0,0.616,0,0,0
0.618,0.653,0.653,0,0,0,0,0.579,0,0,0.3
0.755,0.635,0.635,0,0,0,0,0.555,0,0,0.196
0.566,0.543,0.543,0,0,0,0,0.493,0,0,0.145
0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
0.0491,0.368,0.368,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.396,0.396,0,0,0,0,0.465,0,0,0.0591
0.0491,0.432,0.432,0,0,0,0,0.465,0,0,0
0.0491,0.313,0.313,0,0,0,0,0.465,0,0,0
0.0491,0.212,0.212,0,0,0,0,0.465,0,0,0
0.0491,0.221,0.221,0,0,0,0,0.465,0,0,0.3
0.146,0.23,0.23,0,0,0,0,0.491,0,0,0
0.142,0.221,0.221,0,0,0,0,0.495,0,0,0
0.141,0.258,0.258,0,0,0,0,0.495,0,0,0
0.141,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
0.141,0.294,0.294,0,0,0,0,0.499,0,0,0.128
0.142,0.359,0.359,0,0,0,0,0.507,0,0,0.353
0.342,0.488,0.488,0,0.333,0,0,0.641,0.339,0,0.106
0.384,0.58,0.58,0.467,0.35,0,0,0.653,0.731,0,0.0428
0.476,0.616,0.616,0,0,0,0,0.616,0,0,0.471
0.618,0.653,0.653,0,0,0,0,0.579,0,0,0.187
0.755,0.635,0.635,0,0,0,0,0.555,0,0,0.187
0.566,0.543,0.543,0,0,0,0,0.493,0,0,0.132
0.181,0.46,0.46,0,0,0,0,0.451,0,0,0
0.0736,0.368,0.368,0,0,0,0,0.454,0,0,0
0.0573,0.34,0.34,0,0,0,0,0.446,0,0,0
0.0491,0.34,0.34,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.0491,0.304,0.304,0,0,0,0,0.465,0,0,0
0.0491,0.331,0.331,0,0,0,0,0.465,0,0,0
0.135,0.396,0.396,0,0,0,0,0.462,0,0,0
