cooking_range,dishwasher,clothes_washer,clothes_dryer,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.118
0.717,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.414
0,0,0,0,0,0,0.111
0,0,0,0,0,0,0.127
0,0,0,0,0,0,0.245
0.133,0,0,0,0,0,0.0995
0.583,0,0,0,0,0,0
0.633,0,0,0,0,0,0.257
1,0,0,0,0,0,0.171
0.783,0,0,0,0,0,0
0,0,0,0,0,0,0.377
0,0,0,0,0,0,0.116
0.383,0,0,0,0,0,0.122
0.817,0,0,0,0,0,0.143
0,0,0,0,0,0,0.168
0,0,0,0,0,0,0.335
0,0,0,0,0,0,0.267
0,0,0.638,0.05,0,0.193,0.199
0,0,0,0.633,0,0.486,0.257
0,0,0,0,0,0.315,0.111
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0858
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0789
0,0,0,0,0,0,0.107
0.633,0,0,0,0,0,0.158
1,0,0,0,0,0,0.189
0.3,0.0833,0,0,0.183,0,0.258
0.233,0.85,0,0,0.73,0,0.083
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.481
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0455
0,0,0,0,0,0,0.277
0,0,0,0,0,0,0.321
0.717,0,0,0,0,0,0.0415
1,0,0,0,0,0,0.346
1,0.7,0,0,0.716,0,0.0428
0.9,0,0,0,0.572,0,0.0428
0,0,0,0,0.718,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.214
0.0167,0,0,0,0,0,0.0857
0,0.417,0.319,0.45,0.53,0.465,0.0857
0,0.517,0,0,0.11,0.596,0.0428
0,0,0,0,0,0,0.302
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.425
0,0,0,0,0,0,0.0696
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.108
0,0,0,0,0,0,0.098
0,0,0,0,0,0,0.36
0.467,0,0,0,0,0,0.0431
0.5,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.317
0,0,0,0,0,0,0.302
0,0,0,0,0,0,0.093
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.141
0,0,0.319,0,0,0.116,0
0,0,0,0.217,0,0.547,0
0,0,0,0,0,0.449,0
0,0,0,0,0,0.482,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0.0857
0,0.167,0,0,0.226,0,0.248
0,0.767,0,0,0.253,0,0.206
0,0,0,0,0,0,0.34
0,0,0,0,0,0,0.127
0.233,0,0,0,0,0,0.225
0,0,0,0,0,0,0.514
0,0.667,0,0,0.645,0,0.128
0,0.0333,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.638,0.133,0,0.251,0
0,0,0.319,0.317,0,0.268,0
0,0,0,0.683,0,0.386,0
0,0,0,0,0,0.601,0.171
0,0,0,0,0,0.452,0.343
0.467,0,0,0,0,0.621,0.0428
0.483,0,0,0,0,0.603,0.214
0.5,0,0,0,0,0.33,0.257
0,0,0,0,0,0.268,0.428
0,0,0,0,0,0,0.483
0,0,0,0,0,0,0.307
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.082
0,0,0,0,0,0,0.168
0,0,0,0,0,0,0.337
0,0,0,0,0,0,0.172
0.717,0.167,0,0,0.331,0,0.182
0.967,0.767,0,0,0.48,0,0.388
0,0,0,0,0.623,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.128
0.467,0,0,0,0,0,0.128
0.0167,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.248
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.135
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.24
0.483,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.349
0,0,0,0,0,0,0.363
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.146
0,0,0,0,0,0,0.21
0,0,0,0,0,0,0.333
0,0,0,0,0,0,0.309
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0.319,0.217,0,0.357,0.171
0,0,0,0,0,0.725,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0686
0,0,0,0,0,0,0.286
0,0,0,0,0,0,0.216
0,0,0,0,0,0,0.192
0,0,0,0,0,0,0.0428
0.633,0,0,0,0,0,0.0857
0.0833,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.23
0,0.7,0,0,0.745,0,0.128
0,0,0,0,0.418,0,0.428
0,0,0.319,0.3,0.316,0.412,0
0,0,0,0.383,0,0.457,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.241
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.233,0,0,0,0,0,0.128
0.483,0,0,0,0,0,0
0,0.167,0,0,0.287,0,0.0428
0,0.533,0,0,0.282,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0775
0,0,0,0,0,0,0.301
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.101
0,0,0,0,0,0,0.0651
0,0,0,0,0,0,0.468
0,0,0,0,0,0,0.282
0,0,0,0,0,0,0.201
0,0.417,0,0,0.462,0,0.0992
0,0.283,0,0,0.537,0,0
0,0,0.638,0,0.265,0.338,0.0857
0.467,0,0,0.883,0,0.0836,0
0.5,0,0,0.0333,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.24
0,0,0,0,0,0,0.394
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0841
0,0,0,0,0,0,0.11
0.217,0,0,0,0,0,0
1,0,0.638,0.383,0,0.106,0.0951
0.233,0,0,0.3,0,0,0.289
0,0,0,0,0,0,0.498
0,0,0,0,0,0,0.318
0,0,0,0,0,0,0.252
0,0,0,0,0,0,0.156
0,0,0,0,0,0,0.284
0,0,0,0,0,0,0.0934
0,0,0,0,0,0,0.128
0.233,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.165
0,0.7,0,0,0.684,0,0.214
0,0,0,0,0.555,0,0.214
0,0,0,0,0.747,0,0
0,0,0,0,0.72,0,0.0857
0,0,0,0,0,0,0.299
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0791
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0717
0,0,0,0,0,0,0
0.483,0,0,0,0,0,0.176
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.343
0,0,0.638,0.133,0,0.185,0.0857
0,0.167,0,0.783,0.173,0,0.0857
0,0.533,0,0,0.72,0,0.0428
0,0,0,0,0.615,0,0.0428
0,0,0,0,0.153,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.119
0,0,0,0,0,0,0.0722
0.717,0,0,0,0,0,0
0.483,0.167,0,0,0.26,0,0
0,0.533,0,0,0.216,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0857
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0.319,0.133,0,0.381,0.128
0,0,0,0.783,0,0.67,0.128
0,0,0,0,0,0.0531,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.132
0,0,0,0,0,0,0.0898
0.233,0,0,0,0,0,0.407
0,0,0,0,0,0,0.0806
0,0,0,0,0,0,0.126
0,0,0,0,0,0,0.257
0.133,0,0,0,0,0,0.0428
0.833,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.282
0,0,0,0,0,0,0
0.633,0,0,0,0,0,0.171
0.7,0,0,0,0,0,0.0428
1,0.583,0,0,0.499,0,0.141
0.0667,0.35,0,0,0.109,0,0.527
0,0,0.319,0.3,0,0.278,0.201
0,0,0,0.617,0,0.704,0.0857
0,0,0,0,0,0.182,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0.633,0,0,0,0,0,0.384
1,0.0833,0,0,0.185,0,0.183
1,0.617,0,0,0.857,0,0
0.0167,0,0,0,0,0,0
0.133,0,0,0,0,0,0.0428
0.583,0,0,0,0,0,0.214
0.383,0,0,0,0,0,0.363
1,0,0.957,0.05,0,0.736,0.0715
0.3,0,0,0.633,0,0.568,0.214
0,0,0,0,0,0.333,0
0.133,0,0,0,0,0,0.0857
0.35,0,0,0,0,0,0.214
0,0.7,0,0,1,0,0.128
0,0,0,0,0.141,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.124
0,0,0,0,0,0,0
0.233,0,0.319,0,0,0.0965,0
0,0,0,0.683,0,0.55,0
0,0,0,0,0,0.344,0.0857
0,0,0,0,0,0.545,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.22
0,0,0,0,0,0,0.4
0.483,0,0,0,0,0,0.128
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
0.25,0,0,0,0,0,0
0,0,0.638,0,0,0.13,0
0,0,0.319,0.633,0,0.842,0
0,0,0,0.283,0,0.439,0.0428
0,0,0,0,0,0.339,0.3
0,0.167,0,0,0.256,0,0.214
0,0.533,0,0,0.402,0,0.0428
0,0,0,0,0.637,0,0.3
0.467,0,0,0,0.603,0,0.0428
0.733,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0.638,0,0,0.445,0.0428
0,0,0,0.883,0,0.358,0.0857
0,0,0,0.0333,0,0.18,0.214
0,0,0,0,0,0,0.274
0,0,0,0,0,0,0.184
0,0,0,0,0,0,0.186
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0.11
0,0,0,0,0,0,0.445
0,0,0,0,0,0,0.118
0,0,0,0,0,0,0.363
0,0,0,0,0,0,0.254
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0
0.0167,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0.167,0,0,0.238,0,0.214
0,0.533,0,0,0.112,0,0.334
0,0,0,0,0,0,0.19
0.467,0,0,0,0,0,0.0748
0.0167,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.141
0.0167,0,0,0,0,0,0.0484
0,0,0,0,0,0,0.107
0,0,0,0,0,0,0.0849
0,0,0,0,0,0,0.142
0,0,0,0,0,0,0.151
0,0,0,0,0,0,0.375
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0.638,0,0,0.241,0.214
0,0,0.319,0.633,0,0.661,0
0,0,0,0.283,0,0.514,0.493
0,0,0,0,0,0.204,0.439
0,0,0,0,0,0.743,0.267
0,0,0,0,0,0.037,0.327
0,0,0,0,0,0,0.511
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0911
0,0,0,0,0,0,0.192
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0.967,0,0,0,0,0,0.214
0.233,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0.638,0,0,0.204,0.128
0,0.667,0,0.683,0.574,0.468,0
0,0.0333,0,0,0.258,0.543,0
0,0,0,0,0,0.312,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.633,0,0,0,0,0,0
0.333,0,0.851,0,0,0.527,0
0,0,0.106,0.683,0,0.621,0
0,0,0,0,0,0.209,0
0,0,0,0,0,0.495,0.214
0,0,0,0,0,0.553,0.0428
0,0,0,0,0,0.664,0
0,0,0,0,0,0.352,0.128
0,0,0,0,0,0.49,0.385
0,0,0,0,0,0.49,0.128
0,0,0,0,0,0.367,0.468
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.133,0,0,0,0,0,0.152
0.1,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.583,0,0,0.676,0,0
0,0.117,0,0,0.0713,0,0
0,0,0,0,0,0,0.428
0,0,0,0,0,0,0.252
0,0,0,0,0,0,0.168
0.133,0.7,0,0,0.445,0,0.262
0.1,0,0,0,0.552,0,0.107
0,0,0,0,0.664,0,0.257
0,0,0.532,0,0.671,0.0193,0.128
0,0,0.426,0.45,0.261,0,0.128
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.237
0,0,0,0,0,0,0.224
0,0,0,0,0,0,0.0782
0.25,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0.217,0.167,0,0,0.304,0,0
0.0333,0.817,0,0,0.565,0,0
0,0,0,0,0,0,0
0.25,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.436
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.225
0,0,0,0,0,0,0.313
0,0,0,0,0,0,0.132
0,0,0.894,0.183,0,0.513,0.128
0,0,0,1,0,0.577,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.0428
0.0333,0.733,0,0,0.628,0,0.214
0,0,0,0,0.134,0,0.406
0,0,0,0,0,0,0.355
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.224
0,0,0,0,0,0,0.166
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.128
0.283,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.246
0,0,0,0,0,0,0.235
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.336
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.248
0,0,0,0,0,0,0.21
0,0,0,0,0,0,0.1
0,0,0,0,0,0,0.0591
0.467,0,0,0,0,0,0.128
0.0333,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0.25,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0.167,0,0,0.328,0,0.0857
0,0.567,0,0,0.491,0,0.171
0,0,0,0,0,0,0.25
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0582
0,0,0,0,0,0,1
0,0,0,0,0,0,0.139
0,0,0,0,0,0,0.231
0,0,0,0,0,0,0.369
0,0,0,0,0,0,0.476
0,0,0,0,0,0,0.487
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0.217,0,0,0,0,0,0.214
0.0333,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0.217,0,0,0,0,0,0.0857
1,0,0,0,0,0,0.219
0.533,0,0,0,0,0,0.255
0,0,0,0,0,0,0.471
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
0.0333,0,0,0,0,0,0
0,0.417,0,0,0.521,0,0.214
0,0.567,0,0,0.37,0,0.164
0,0,0,0,0,0,0.12
0,0,0,0,0,0,0.799
0,0,0,0,0,0,0.268
0,0,0,0,0,0,0
0,0,0,0,0,0,0.184
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
0.283,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.102
0,0,0,0,0,0,0.0891
0,0,0,0,0,0,0.189
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0.733,0,0,0.643,0,0.0857
0,0,0,0,0.759,0,0.0428
0,0,0.638,0,0,0.416,0.0428
0,0,0.255,0.683,0,0.416,0.171
0,0,0,0.0167,0,0.756,0.128
0.217,0,0,0,0,0.613,0
1,0,0,0,0,0,0
0.283,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.466
0,0,0,0,0,0,0.0465
0,0,0,0,0,0,0.222
0,0,0,0,0,0,0.0524
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0.25,0.167,0,0,0.241,0,0
0.217,0.817,0.596,0.167,0.297,0.426,0.232
0.0333,0,0,0.783,0,0.524,0
0.717,0,0,0,0,0.389,0
0.283,0,0,0,0,0,0.0857
0.25,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0.25,0,0,0,0,0,0
0.5,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0.596,0.167,0,0.251,0.0428
0.217,0,0,0.3,0,0.441,0.087
0.0333,0,0,0,0,0,0.188
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.345
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
1,0,0.319,0,0,0.148,0.32
0.283,0,0.277,0.667,0,0.738,0.0906
0,0,0,0.283,0,0,0.205
0,0,0,0,0,0,0.0503
0,0,0,0,0,0,0.734
0,0,0,0,0,0,0.122
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0.667,0,0,0.44,0,0.171
0,0.317,0,0,0.737,0,0.514
0,0,0,0,0.272,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.771
0,0,0,0,0,0,0.358
0,0,0,0,0,0,0.312
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.282
0,0,0.638,0,0,0.0225,0.388
0,0,0.255,0.683,0,0,0.0601
0,0,0,0.267,0,0,0.313
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.51
0,0,0,0,0,0,0.125
0,0,0,0,0,0,0.19
0,0,0,0,0,0,0.193
0,0,0,0,0,0,0.611
0.217,0,0,0,0,0,0
0.783,0,0,0,0,0,0.0918
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.115
0,0,0,0,0,0,0.438
0,0.417,0,0,0.452,0,0.111
0,0.317,0,0,0.61,0,0.315
0,0,0,0,0.141,0,0.116
0,0.733,0,0,0.626,0,0.128
0,0,0,0,0,0,0.351
0,0,0,0,0,0,0.132
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.283,0,0,0,0,0,0.145
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.246
0,0,0,0,0,0,0.324
0,0,0,0,0,0,0.264
0,0,0,0,0,0,0.1
0.217,0,0,0,0,0,0
0.283,0,0,0,0,0,0.086
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0.25,0,0,0,0,0,0.385
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.269
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
