heating_setpoint,cooling_setpoint,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
68,78,0.524,0.741,0.741,1,0,0,0,0.805,0,0,0.0428
68,78,0.648,0.881,0.881,0.283,0,0,0,0.817,0,0,0.0428
68,78,0.668,0.937,0.937,0,0,0,0,0.78,0,0,0.0428
68,78,0.822,0.993,0.993,0,0,0,0,0.88,0,0,0.289
68,78,0.619,0.965,0.965,0,0,0,0,0.843,0,0,0.268
68,78,0.371,0.825,0.825,0,0,0,0,0.655,0,0,0.402
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.0428
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0.0428
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.148,0.601,0.601,0,0,0,0,0.541,0,0,0.325
65,80,0.439,0.657,0.657,0,0,0,0,0.787,0,0,0.0864
65,80,0.326,0.475,0.475,0,0,0,0,0.692,0,0,0.181
68,78,0.333,0.322,0.322,0,0,0,0,0.692,0,0,0.287
68,78,0.324,0.336,0.336,0,0,0,0,0.692,0,0,0.407
68,78,0.312,0.35,0.35,0,0,0,0,0.705,0,0,0.207
68,78,0.304,0.336,0.336,0.117,0,0,0,0.717,0,0,0.298
68,78,0.175,0.392,0.392,0.15,0,0,0,0.591,0,0,0.214
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0.257
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0
68,78,0.398,0.545,0.545,0,0,0,0,0.755,0,0,0.128
68,78,0.524,0.741,0.741,0,0.317,0,0,0.805,0.278,0,0.3
68,78,0.648,0.881,0.881,0,0.767,0,0,0.817,0.5,0,0.171
68,78,0.668,0.937,0.937,0,0,0.83,0,0.78,0,0.325,0.0857
68,78,0.564,0.993,0.993,0,0,0.106,0.8,0.742,0,0.148,0.0857
68,78,0.619,0.965,0.965,0,0,0,0.3,0.843,0,0,0.257
68,78,0.371,0.825,0.825,0,0,0,0,0.655,0,0,0.274
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.221
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0.0799
68,78,0.0571,0.517,0.517,0,0,0,0,0.516,0,0,0.0975
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0819,0.503,0.503,0,0,0,0,0.516,0,0,0.103
65,80,0.148,0.601,0.601,0,0,0,0,0.541,0,0,0.131
65,80,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0
65,80,0.0489,0.475,0.475,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.322,0.322,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.336,0.336,0,0,0,0,0.465,0,0,0
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0.192
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0.218
68,78,0.175,0.392,0.392,0,0,0,0,0.591,0,0,0.121
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0.313
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0.246
68,78,0.224,0.545,0.545,0,0,0,0,0.61,0,0,0.166
68,78,0.524,0.741,0.741,0,0,0,0,0.805,0,0,0.577
68,78,0.648,0.881,0.881,0,0,0,0,0.817,0,0,0.728
68,78,0.978,0.937,0.937,0,0,0,0,0.937,0,0,0.48
68,78,0.822,0.993,0.993,0,0,0.298,0.55,0.88,0,0.266,0.0857
68,78,0.429,0.965,0.965,0,0,0,0.55,0.717,0,0.609,0.257
68,78,0.0489,0.825,0.825,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0.0794
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
68,78,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0.152
68,78,0.187,0.475,0.475,0,0,0,0,0.579,0,0,0.0133
68,78,0.191,0.322,0.322,0,0,0.426,0,0.579,0,0.24,0
68,78,0.187,0.336,0.336,0,0,0.191,0.733,0.579,0,0.13,0
68,78,0.444,0.35,0.35,0.8,0,0,0.367,0.824,0,0,0.492
68,78,0.431,0.336,0.336,1,0,0,0,0.843,0,0,0.354
68,78,0.427,0.392,0.392,0.45,0,0,0,0.843,0,0,0.128
68,78,0.305,0.433,0.433,0,0,0,0,0.705,0,0,0.26
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0.0857
68,78,0.224,0.545,0.545,0,0,0,0,0.61,0,0,0
68,78,0.287,0.741,0.741,0.05,0,0,0,0.635,0,0,0.128
68,78,0.349,0.881,0.881,0.5,0,0,0,0.641,0,0,0
68,78,0.668,0.937,0.937,0,0,0,0,0.78,0,0,0.257
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.0428
68,78,0.239,0.965,0.965,0,0,0,0,0.591,0,0,0.514
68,78,0.371,0.825,0.825,0,0,0,0,0.655,0,0,0
68,78,0.18,0.699,0.699,0,0,0,0,0.605,0,0,0.121
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0.503
68,78,0.0571,0.517,0.517,0,0,0,0,0.516,0,0,0.0813
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.117
68,78,0.148,0.601,0.601,0,0,0,0,0.541,0,0,0.112
68,78,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0.176
68,78,0.187,0.475,0.475,0,0,0,0,0.579,0,0,0.135
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0.539
68,78,0.324,0.336,0.336,0,0,0,0,0.692,0,0,0.0857
68,78,0.312,0.35,0.35,0,0,0,0,0.705,0,0,0.367
68,78,0.304,0.336,0.336,0,0,0,0,0.717,0,0,0.332
68,78,0.427,0.392,0.392,0,0,0,0,0.843,0,0,0.0739
68,78,0.433,0.433,0.433,0,0,0,0,0.824,0,0,0
68,78,0.33,0.447,0.447,0,0,0,0,0.73,0,0,0.172
68,78,0.398,0.545,0.545,0,0,0,0,0.755,0,0,0.228
68,78,0.524,0.741,0.741,0,0,0,0,0.805,0,0,0.415
68,78,0.948,0.881,0.881,0,0,0,0,0.993,0,0,0.458
68,78,0.978,0.937,0.937,0,0,0,0,0.937,0,0,0.339
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.128
68,78,0.429,0.965,0.965,0,0,0,0,0.717,0,0,0.0913
68,78,0.371,0.825,0.825,0,0,0,0,0.655,0,0,0.102
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.128
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0.0765
68,78,0.0571,0.517,0.517,0,0,0,0,0.516,0,0,0.442
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0.0508
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.214
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0.161
65,80,0.0819,0.503,0.503,0,0,0,0,0.516,0,0,0.3
65,80,0.248,0.601,0.601,0,0,0,0,0.617,0,0,0.303
65,80,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0.323
65,80,0.187,0.475,0.475,0,0,0,0,0.579,0,0,0.401
68,78,0.333,0.322,0.322,0,0,0,0,0.692,0,0,0.261
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0.197
68,78,0.312,0.35,0.35,0,0,0,0,0.705,0,0,0.327
68,78,0.304,0.336,0.336,0,0,0,0,0.717,0,0,0.103
68,78,0.175,0.392,0.392,0,0,0,0,0.591,0,0,0.128
68,78,0.305,0.433,0.433,0,0,0,0,0.705,0,0,0.214
68,78,0.33,0.447,0.447,0,0,0,0,0.73,0,0,0.0857
68,78,0.398,0.545,0.545,0.117,0,0,0,0.755,0,0,0.189
68,78,0.762,0.741,0.741,0.717,0,0,0,0.974,0,0,0
68,78,0.948,0.881,0.881,0.617,0,0,0,0.993,0,0,0
68,78,0.978,0.937,0.937,1,0,0,0,0.937,0,0,0.257
68,78,0.822,0.993,0.993,1,0,0,0,0.88,0,0,0.257
68,78,0.619,0.965,0.965,1,0,0,0,0.843,0,0,0.0428
68,78,0.371,0.825,0.825,0.333,0,0,0,0.655,0,0,0
68,78,0.18,0.699,0.699,0,0,0,0,0.605,0,0,0
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.0857
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.347,0.601,0.601,0.117,0,0,0,0.693,0,0,0.458
65,80,0.439,0.657,0.657,0.15,0,0,0,0.787,0,0,0.0137
65,80,0.326,0.475,0.475,0,0,0,0,0.692,0,0,0
68,78,0.333,0.322,0.322,0,0,0.617,0.3,0.692,0,0.485,0
68,78,0.187,0.336,0.336,0,0,0,0.25,0.579,0,0.258,0.257
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0.0428
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0
68,78,0.0489,0.392,0.392,0,0,0,0,0.465,0,0,0.0857
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0
68,78,0.224,0.545,0.545,0,0,0,0,0.61,0,0,0.186
68,78,0.287,0.741,0.741,0,0,0,0,0.635,0,0,0.213
68,78,0.648,0.881,0.881,0,0,0,0,0.817,0,0,0.492
68,78,0.978,0.937,0.937,0,0,0.511,0,0.937,0,0.375,0.0428
68,78,0.822,0.993,0.993,0,0,0.426,0.267,0.88,0,0.272,0.0857
68,78,0.619,0.965,0.965,0,0,0,0,0.843,0,0.406,0
68,78,0.21,0.825,0.825,0,0,0,0,0.56,0,0,0.128
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0.185
65,80,0.0819,0.503,0.503,0,0,0,0,0.516,0,0,0.088
65,80,0.0489,0.601,0.601,0,0.317,0,0,0.465,0.45,0,0
65,80,0.179,0.657,0.657,0.617,0.5,0,0,0.572,0.5,0,0
65,80,0.187,0.475,0.475,0.783,0,0,0,0.579,0,0,0.0428
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0.0428
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0
68,78,0.176,0.336,0.336,0.617,0,0,0,0.591,0,0,0.3
68,78,0.175,0.392,0.392,0.217,0,0,0,0.591,0,0,0.0428
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0
68,78,0.33,0.447,0.447,0,0,0,0,0.73,0,0,0.171
68,78,0.398,0.545,0.545,0,0.317,0,0,0.755,0.262,0,0
68,78,0.762,0.741,0.741,0.867,0.5,0,0,0.974,0,0,0.171
68,78,0.948,0.881,0.881,1,0,0,0,0.993,0,0,0.0428
68,78,0.668,0.937,0.937,0.1,0,0,0,0.78,0,0,0.0428
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.171
68,78,0.429,0.965,0.965,0,0,0.83,0,0.717,0,0.233,0.257
68,78,0.371,0.825,0.825,0,0,0.106,0.8,0.655,0,0.439,0.0428
68,78,0.18,0.699,0.699,0,0,0,0.583,0.605,0,0.395,0.0428
68,78,0.0978,0.559,0.559,0,0,0,0,0.592,0,0.408,0
68,78,0.0652,0.517,0.517,0,0,0,0,0.567,0,0.657,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.555,0,0.148,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.148,0.601,0.601,0,0,0,0,0.541,0,0,0.232
65,80,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0.0801
65,80,0.326,0.475,0.475,0,0,0,0,0.692,0,0,0
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0.214
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0.0428
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0.428
68,78,0.175,0.392,0.392,0,0,0,0,0.591,0,0,0
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0.144
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0.0857
68,78,0.398,0.545,0.545,0.55,0,0,0,0.755,0,0,0.214
68,78,0.524,0.741,0.741,0,0,0,0,0.805,0,0,0.171
68,78,0.948,0.881,0.881,0,0,0,0,0.993,0,0,0.0857
68,78,0.978,0.937,0.937,0.267,0.817,0,0,0.937,0.792,0,0.428
68,78,0.822,0.993,0.993,0,0,0,0,0.88,0.183,0,0.3
68,78,0.429,0.965,0.965,0,0,0,0,0.717,0,0,0
68,78,0.21,0.825,0.825,0,0,0,0,0.56,0,0,0
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0.0987
65,80,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0.177
65,80,0.187,0.475,0.475,0,0,0,0,0.579,0,0,0.0958
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0.0857
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0.128
68,78,0.175,0.392,0.392,0.267,0,0,0,0.591,0,0,0.0857
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0.128
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0.0428
68,78,0.224,0.545,0.545,0,0,0,0,0.61,0,0,0.0857
68,78,0.524,0.741,0.741,0,0,0,0,0.805,0,0,0.0857
68,78,0.948,0.881,0.881,0,0,0,0,0.993,0,0,0.216
68,78,0.978,0.937,0.937,0,0,0,0,0.937,0,0,0
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.222
68,78,0.429,0.965,0.965,0,0,0,0,0.717,0,0,0.231
68,78,0.0489,0.825,0.825,0,0,0,0,0.465,0,0,0.235
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0.036
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.657,0.657,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.475,0.475,0,0,0,0,0.465,0,0,0
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0
68,78,0.301,0.392,0.392,0,0,0,0,0.717,0,0,0.128
68,78,0.433,0.433,0.433,0,0.25,0,0,0.824,0.256,0,0.0857
68,78,0.47,0.447,0.447,0,0.567,0,0,0.862,0.683,0,0
68,78,0.573,0.545,0.545,0.8,0,0,0,0.899,0.24,0,0.128
68,78,0.762,0.741,0.741,0.317,0,0,0,0.974,0,0,0.19
68,78,0.948,0.881,0.881,0,0,0,0,0.993,0,0,0.209
68,78,0.978,0.937,0.937,0,0,0,0,0.937,0,0,0.314
68,78,0.822,0.993,0.993,0,0,0,0,0.88,0,0,0.226
68,78,0.619,0.965,0.965,0,0,0,0,0.843,0,0,0
68,78,0.532,0.825,0.825,0,0,0,0,0.749,0,0,0.193
68,78,0.18,0.699,0.699,0,0,0,0,0.605,0,0,0.379
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0.306
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.51,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.504,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.657,0.657,0,0,0,0,0.465,0,0,0.0428
68,78,0.187,0.475,0.475,0.05,0,0,0,0.579,0,0,0.16
68,78,0.333,0.322,0.322,1,0,0,0,0.692,0,0,0.169
68,78,0.462,0.336,0.336,0.35,0,0,0,0.806,0,0,0.129
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0.105
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0.152
68,78,0.301,0.392,0.392,0,0,0,0,0.717,0,0,0.243
68,78,0.305,0.433,0.433,0,0,0,0,0.705,0,0,0.0656
68,78,0.47,0.447,0.447,0,0,0,0,0.862,0,0,0.202
68,78,0.398,0.545,0.545,0,0,0,0,0.755,0,0,0
68,78,0.524,0.741,0.741,0,0,0,0,0.805,0,0,0.142
68,78,0.648,0.881,0.881,0,0,0.936,0,0.817,0,0.673,0.238
68,78,0.668,0.937,0.937,0.3,0,0,0.267,0.78,0,0.0132,0.257
68,78,0.564,0.993,0.993,0.25,0.75,0.426,0,0.742,0.423,0.193,0.343
68,78,0.619,0.965,0.965,0,0.0667,0.511,0.483,0.843,0,0.511,0.0428
68,78,0.371,0.825,0.825,0,0,0,0.333,0.655,0,0.464,0.214
68,78,0.18,0.699,0.699,0,0,0,0,0.605,0,0.0981,0.283
68,78,0.0978,0.559,0.559,0,0,0,0,0.592,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0506,0.461,0.461,0,0,0,0,0.51,0,0,0.223
65,80,0.0819,0.503,0.503,0,0,0,0,0.516,0,0,0.18
65,80,0.248,0.601,0.601,0,0,0,0,0.617,0,0,0.0629
65,80,0.309,0.657,0.657,0.55,0,0,0,0.68,0,0,0.229
65,80,0.187,0.475,0.475,0,0,0,0,0.579,0,0,0.096
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0.46
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0.643
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0.0857
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0
68,78,0.175,0.392,0.392,0,0,0,0,0.591,0,0,0
68,78,0.0489,0.433,0.433,0,0,0,0,0.465,0,0,0.3
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0.0857
68,78,0.224,0.545,0.545,0,0,0,0,0.61,0,0,0
68,78,0.524,0.741,0.741,0.867,0,0,0,0.805,0,0,0
68,78,0.648,0.881,0.881,1,0.567,0,0,0.817,0.602,0,0
68,78,0.668,0.937,0.937,0.95,0.517,0,0,0.78,0,0,0.278
68,78,0.822,0.993,0.993,0,0,0,0,0.88,0,0,0.313
68,78,0.429,0.965,0.965,0,0,0,0,0.717,0,0,0.0857
68,78,0.21,0.825,0.825,0.117,0,0,0,0.56,0,0,0
68,78,0.115,0.699,0.699,0.15,0,0,0,0.535,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
65,80,0.309,0.657,0.657,0,0,0,0,0.68,0,0,0.066
65,80,0.326,0.475,0.475,0,0,0,0,0.692,0,0,0
68,78,0.333,0.322,0.322,0,0,0,0,0.692,0,0,0
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0.155
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0.14
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0
68,78,0.175,0.392,0.392,0,0,0,0,0.591,0,0,0.214
68,78,0.177,0.433,0.433,0,0,0,0,0.585,0,0,0
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0,0.171
68,78,0.398,0.545,0.545,0.117,0,0,0,0.755,0,0,0.428
68,78,0.762,0.741,0.741,0.717,0,0.298,0.3,0.974,0,0.281,0.248
68,78,0.648,0.881,0.881,0,0,0,0.25,0.817,0,0.634,0.195
68,78,0.668,0.937,0.937,0,0,0,0,0.78,0,0.294,0.545
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.124
68,78,0.239,0.965,0.965,0,0,0,0,0.591,0,0,0
68,78,0.21,0.825,0.825,0,0,0,0,0.56,0,0,0.0428
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.0857
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0.117,0,0,0,0.465,0,0,0
65,80,0.248,0.601,0.601,0.717,0,0,0,0.617,0,0,0.179
65,80,0.439,0.657,0.657,0,0.317,0,0,0.787,0.314,0,0.103
65,80,0.464,0.475,0.475,0,0.5,0.511,0,0.806,0.459,0.341,0.324
68,78,0.475,0.322,0.322,0,0,0.106,0.8,0.806,0,0.488,0.111
68,78,0.462,0.336,0.336,0,0,0,0.3,0.806,0,0.747,0.122
68,78,0.312,0.35,0.35,0,0,0,0,0.705,0,0.521,0.0513
68,78,0.304,0.336,0.336,0,0,0,0,0.717,0,0.0205,0.343
68,78,0.175,0.392,0.392,0,0,0,0,0.591,0,0,0.214
68,78,0.433,0.433,0.433,0,0,0,0,0.824,0,0,0.128
68,78,0.47,0.447,0.447,0,0,0,0,0.862,0,0,0
68,78,0.573,0.545,0.545,0,0.817,0,0,0.899,0.726,0,0.171
68,78,0.524,0.741,0.741,0.267,0,0,0,0.805,0.231,0,0.128
68,78,0.648,0.881,0.881,0,0,0,0,0.817,0,0,0.128
68,78,0.978,0.937,0.937,0,0,0,0,0.937,0,0,0.171
68,78,0.822,0.993,0.993,0,0,0,0,0.88,0,0,0.128
68,78,0.429,0.965,0.965,0,0,0,0,0.717,0,0,0.171
68,78,0.371,0.825,0.825,0,0,0,0,0.655,0,0,0
68,78,0.18,0.699,0.699,0,0,0,0,0.605,0,0,0
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0.0428
68,78,0.0571,0.517,0.517,0,0,0,0,0.516,0,0,0.278
68,78,0.0489,0.517,0.517,0,0,0,0,0.51,0,0,0.259
71,76,0.0489,0.503,0.503,0,0,0,0,0.504,0,0,0.11
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.0428
65,80,0.148,0.601,0.601,0,0,0,0,0.541,0,0,0.32
65,80,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0.141
65,80,0.0489,0.475,0.475,0,0,0,0,0.465,0,0,0
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0
68,78,0.187,0.336,0.336,0,0,0,0,0.579,0,0,0.0428
68,78,0.181,0.35,0.35,0,0,0,0,0.585,0,0,0
68,78,0.176,0.336,0.336,0,0,0,0,0.591,0,0,0.128
68,78,0.0489,0.392,0.392,0,0,0.617,0.3,0.465,0,0.486,0
68,78,0.177,0.433,0.433,0,0,0,0.25,0.585,0,0.631,0
68,78,0.189,0.447,0.447,0,0,0,0,0.597,0,0.288,0.0428
68,78,0.224,0.545,0.545,0,0,0,0,0.61,0,0,0
68,78,0.287,0.741,0.741,0,0,0,0,0.635,0,0,0.0857
68,78,0.648,0.881,0.881,0,0,0,0,0.817,0,0,0.128
68,78,0.668,0.937,0.937,0,0,0,0,0.78,0,0,0.214
68,78,0.564,0.993,0.993,0,0,0,0,0.742,0,0,0.729
68,78,0.239,0.965,0.965,0,0,0,0,0.591,0,0,0.21
68,78,0.21,0.825,0.825,0,0,0,0,0.56,0,0,0.101
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0
68,78,0.0571,0.517,0.517,0,0,0,0,0.516,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.51,0,0,0.108
71,76,0.0489,0.503,0.503,0,0,0,0,0.504,0,0,0.197
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.108
65,80,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0.171
65,80,0.179,0.657,0.657,0,0,0,0,0.572,0,0,0.0931
65,80,0.187,0.475,0.475,0,0,0,0,0.579,0,0,0
68,78,0.191,0.322,0.322,0,0,0,0,0.579,0,0,0
68,78,0.0489,0.336,0.336,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.35,0.35,0.117,0,0,0,0.465,0,0,0.3
